"id","url","action","priority","owner","status","reason","evidence"
"nuzhna-li-strahovka-dlya-vezda","/baza-znaniy/nuzhna-li-strahovka-dlya-vezda","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nuzhna-li-viza-cifrovomu-kochevniku","/baza-znaniy/nuzhna-li-viza-cifrovomu-kochevniku","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nuzhno-li-ostavlyat-chaevye","/baza-znaniy/nuzhno-li-ostavlyat-chaevye","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"nuzhno-li-otkazyvatsya-ot-grazhdanstva","/baza-znaniy/nuzhno-li-otkazyvatsya-ot-grazhdanstva","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"obera","/baza-znaniy/obera","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"obzornaya-loma-pliege-tumbado","/baza-znaniy/obzornaya-loma-pliege-tumbado","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ognennaya-zemlya","/baza-znaniy/ognennaya-zemlya","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"ognennaya-zemlya-serro-guanako","/baza-znaniy/ognennaya-zemlya-serro-guanako","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"oshibka-s-dokumentami","/baza-znaniy/oshibka-s-dokumentami","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"oshibka-s-zhilyom","/baza-znaniy/oshibka-s-zhilyom","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"otkrytie-biznesa","/baza-znaniy/otkrytie-biznesa","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pampa","/baza-znaniy/pampa","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parana","/baza-znaniy/parana","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parapente-en-cerro-san-javier","/baza-znaniy/parapente-en-cerro-san-javier","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-aereo-de-san-jose","/baza-znaniy/parque-aereo-de-san-jose","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-general-san-martin","/baza-znaniy/parque-general-san-martin","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-marino-costero-patagonia-austral","/baza-znaniy/parque-marino-costero-patagonia-austral","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-marino-isla-pinguino","/baza-znaniy/parque-marino-isla-pinguino","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-marino-makenke","/baza-znaniy/parque-marino-makenke","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-aconquija","/baza-znaniy/parque-nacional-aconquija","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-baritu","/baza-znaniy/parque-nacional-baritu","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-bosques-petrificados","/baza-znaniy/parque-nacional-bosques-petrificados","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-calilegua","/baza-znaniy/parque-nacional-calilegua","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-campos-del-tuyu","/baza-znaniy/parque-nacional-campos-del-tuyu","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-chaco","/baza-znaniy/parque-nacional-chaco","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-ciervo-de-los-pantanos","/baza-znaniy/parque-nacional-ciervo-de-los-pantanos","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-copo","/baza-znaniy/parque-nacional-copo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-el-leoncito","/baza-znaniy/parque-nacional-el-leoncito","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-el-palmar","/baza-znaniy/parque-nacional-el-palmar","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-el-rey","/baza-znaniy/parque-nacional-el-rey","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-iguazu-patrimonio-de-la-humanidad","/baza-znaniy/parque-nacional-iguazu-patrimonio-de-la-humanidad","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-islas-de-santa-fe","/baza-znaniy/parque-nacional-islas-de-santa-fe","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-lago-puelo","/baza-znaniy/parque-nacional-lago-puelo","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-laguna-blanca","/baza-znaniy/parque-nacional-laguna-blanca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-los-alerces-patrimonio-de-la-humanidad","/baza-znaniy/parque-nacional-los-alerces-patrimonio-de-la-humanidad","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-los-arrayanes","/baza-znaniy/parque-nacional-los-arrayanes","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-los-cardones","/baza-znaniy/parque-nacional-los-cardones","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-los-glaciares-patrimonio-de-la-humanidad","/baza-znaniy/parque-nacional-los-glaciares-patrimonio-de-la-humanidad","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-monte-leon","/baza-znaniy/parque-nacional-monte-leon","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-perito-moreno","/baza-znaniy/parque-nacional-perito-moreno","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-pre-delta","/baza-znaniy/parque-nacional-pre-delta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-rio-pilcomayo","/baza-znaniy/parque-nacional-rio-pilcomayo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-san-guillermo","/baza-znaniy/parque-nacional-san-guillermo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-nacional-tierra-del-fuego","/baza-znaniy/parque-nacional-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-natural-valle-fertil","/baza-znaniy/parque-natural-valle-fertil","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-provincial-cordon-del-plata","/baza-znaniy/parque-provincial-cordon-del-plata","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parque-provincial-ischigualasto","/baza-znaniy/parque-provincial-ischigualasto","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parques-de-parana","/baza-znaniy/parques-de-parana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"parques-naturales-ischigualasto-y-talampaya-patrimonios-de-la-humanidad","/baza-znaniy/parques-naturales-ischigualasto-y-talampaya-patrimonios-de-la-humanidad","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"paseos-acuaticos-en-herradura","/baza-znaniy/paseos-acuaticos-en-herradura","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"paseos-aereos-en-ushuaia","/baza-znaniy/paseos-aereos-en-ushuaia","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"paso-de-la-patria","/baza-znaniy/paso-de-la-patria","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pasos-del-papa-francisco","/baza-znaniy/pasos-del-papa-francisco","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"patagonia","/baza-znaniy/patagonia","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"patagonia-de-los-lagos","/baza-znaniy/patagonia-de-los-lagos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"patagonia-park","/baza-znaniy/patagonia-park","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"patagonia-yug","/baza-znaniy/patagonia-yug","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"patinaje-en-bahia-redonda","/baza-znaniy/patinaje-en-bahia-redonda","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"penas-folkloricas-en-salta","/baza-znaniy/penas-folkloricas-en-salta","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"peninsula-valdes","/baza-znaniy/peninsula-valdes","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"peninsula-valdes-sitio-patrimonio-mundial-de-la-unesco","/baza-znaniy/peninsula-valdes-sitio-patrimonio-mundial-de-la-unesco","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pereezd-s-minimalnym-byudzhetom","/baza-znaniy/pereezd-s-minimalnym-byudzhetom","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"perevoz-veshchey-i-pitomtsev","/baza-znaniy/perevoz-veshchey-i-pitomtsev","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"perito-moreno","/baza-znaniy/perito-moreno","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pervye-tramites","/baza-znaniy/pervye-tramites","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pervyj-mesyac-plan","/baza-znaniy/pervyj-mesyac-plan","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pervyj-mesyac-v-argentine","/baza-znaniy/pervyj-mesyac-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pesca-con-devolucion-en-entre-rios","/baza-znaniy/pesca-con-devolucion-en-entre-rios","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-con-devolucion-en-formosa","/baza-znaniy/pesca-con-devolucion-en-formosa","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-deportiva-en-entre-rios","/baza-znaniy/pesca-deportiva-en-entre-rios","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-deportiva-en-isla-del-cerrito","/baza-znaniy/pesca-deportiva-en-isla-del-cerrito","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-en-el-dique-cabra-corral","/baza-znaniy/pesca-en-el-dique-cabra-corral","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-en-neuquen","/baza-znaniy/pesca-en-neuquen","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pesca-en-tierra-del-fuego","/baza-znaniy/pesca-en-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pico-truncado","/baza-znaniy/pico-truncado","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"piedra-parada","/baza-znaniy/piedra-parada","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pinamar","/baza-znaniy/pinamar","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pinguinos-en-punta-tombo","/baza-znaniy/pinguinos-en-punta-tombo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"plan-podgotovki-6-mesyacev","/baza-znaniy/plan-podgotovki-6-mesyacev","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"playas-de-la-patagonia","/baza-znaniy/playas-de-la-patagonia","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pochemu-net-pryamyh-reisov","/baza-znaniy/pochemu-net-pryamyh-reisov","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"podgotovka-k-poezdke","/baza-znaniy/podgotovka-k-poezdke","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"poezda","/baza-znaniy/poezda","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pokupka-avtomobilya","/baza-znaniy/pokupka-avtomobilya","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pokupka-nedvizhimosti","/baza-znaniy/pokupka-nedvizhimosti","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"pokupki-i-tax-free","/baza-znaniy/pokupki-i-tax-free","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"poleznye-prilozheniya","/baza-znaniy/poleznye-prilozheniya","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"posadas","/baza-znaniy/posadas","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"posle-dtp","/baza-znaniy/posle-dtp","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"prava-passazhira-otmena-reisa","/baza-znaniy/prava-passazhira-otmena-reisa","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"prazdniki-i-traditsii","/baza-znaniy/prazdniki-i-traditsii","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"priznanie-diploma","/baza-znaniy/priznanie-diploma","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"provoz-lekarstv","/baza-znaniy/provoz-lekarstv","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"pueblos-de-la-provincia-de-buenos-aires","/baza-znaniy/pueblos-de-la-provincia-de-buenos-aires","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pueblos-galeses-y-comunidades-originarias","/baza-znaniy/pueblos-galeses-y-comunidades-originarias","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pueblos-pintorescos-de-cordoba","/baza-znaniy/pueblos-pintorescos-de-cordoba","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"pueblos-rurales-en-santa-fe","/baza-znaniy/pueblos-rurales-en-santa-fe","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puente-del-inca","/baza-znaniy/puente-del-inca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puente-rosario-victoria","/baza-znaniy/puente-rosario-victoria","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puerto-almanza","/baza-znaniy/puerto-almanza","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puerto-deseado","/baza-znaniy/puerto-deseado","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puerto-iguazu","/baza-znaniy/puerto-iguazu","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"puerto-madryn","/baza-znaniy/puerto-madryn","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"puerto-san-julian","/baza-znaniy/puerto-san-julian","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"punta-tombo","/baza-znaniy/punta-tombo","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"purmamarca","/baza-znaniy/purmamarca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"purmamarka","/baza-znaniy/purmamarka","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"qhapaq-nan-el-shincal","/baza-znaniy/qhapaq-nan-el-shincal","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"quebrada-de-humahuaca","/baza-znaniy/quebrada-de-humahuaca","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"quebrada-de-las-flechas","/baza-znaniy/quebrada-de-las-flechas","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"quitilipi","/baza-znaniy/quitilipi","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rabochaya-viza","/baza-znaniy/rabochaya-viza","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rabota-i-poisk-raboty","/baza-znaniy/rabota-i-poisk-raboty","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"rafaela","/baza-znaniy/rafaela","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rafting-en-el-rio-chimehuin","/baza-znaniy/rafting-en-el-rio-chimehuin","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rafting-en-el-rio-corcovado","/baza-znaniy/rafting-en-el-rio-corcovado","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rafting-en-el-rio-hua-hum","/baza-znaniy/rafting-en-el-rio-hua-hum","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rafting-en-el-rio-manso","/baza-znaniy/rafting-en-el-rio-manso","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rafting-en-el-rio-mendoza","/baza-znaniy/rafting-en-el-rio-mendoza","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"raskhozhdeniya-dni-cuit-cuil","/baza-znaniy/raskhozhdeniya-dni-cuit-cuil","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"razvlecheniya-i-nochnaya-zhizn","/baza-znaniy/razvlecheniya-i-nochnaya-zhizn","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reconquista","/baza-znaniy/reconquista","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"red-de-refugios-de-montana","/baza-znaniy/red-de-refugios-de-montana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"renca-san-luis","/baza-znaniy/renca-san-luis","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-costa-atlantica-tierra-del-fuego","/baza-znaniy/reserva-costa-atlantica-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-de-biosfera-laguna-blanca","/baza-znaniy/reserva-de-biosfera-laguna-blanca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-de-biosfera-laguna-oca","/baza-znaniy/reserva-de-biosfera-laguna-oca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-de-biosfera-yaboti","/baza-znaniy/reserva-de-biosfera-yaboti","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-colonia-benitez","/baza-znaniy/reserva-natural-colonia-benitez","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-el-nogalar-de-los-toldos","/baza-znaniy/reserva-natural-el-nogalar-de-los-toldos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-estricta-san-antonio","/baza-znaniy/reserva-natural-estricta-san-antonio","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-ibera","/baza-znaniy/reserva-natural-ibera","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-laguna-brava","/baza-znaniy/reserva-natural-laguna-brava","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-pichi-mahuida","/baza-znaniy/reserva-natural-pichi-mahuida","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-quebrada-de-los-condores","/baza-znaniy/reserva-natural-quebrada-de-los-condores","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-natural-silvestre-isla-de-los-estados","/baza-znaniy/reserva-natural-silvestre-isla-de-los-estados","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"reserva-provincial-parque-luro","/baza-znaniy/reserva-provincial-parque-luro","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"resistencia","/baza-znaniy/resistencia","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"restorany-i-kak-est","/baza-znaniy/restorany-i-kak-est","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ria-de-bahia-blanca","/baza-znaniy/ria-de-bahia-blanca","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rio-gallegos","/baza-znaniy/rio-gallegos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rio-grande","/baza-znaniy/rio-grande","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rio-parana","/baza-znaniy/rio-parana","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rody-i-beremennost","/baza-znaniy/rody-i-beremennost","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"rody-v-argentine","/baza-znaniy/rody-v-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"roque-saenz-pena","/baza-znaniy/roque-saenz-pena","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rosario","/baza-znaniy/rosario","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"rossiya-vs-argentina","/baza-znaniy/rossiya-vs-argentina","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"ruinas-de-quilmes","/baza-znaniy/ruinas-de-quilmes","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"ruta-40-en-chubut","/baza-znaniy/ruta-40-en-chubut","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-40-en-santa-cruz","/baza-znaniy/ruta-40-en-santa-cruz","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-40-sem-ozer","/baza-znaniy/ruta-40-sem-ozer","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"ruta-40-sem-ozer-ne-speshite","/baza-znaniy/ruta-40-sem-ozer-ne-speshite","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-azul","/baza-znaniy/ruta-azul","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"ruta-de-la-cultura-qom","/baza-znaniy/ruta-de-la-cultura-qom","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-de-los-siete-lagos","/baza-znaniy/ruta-de-los-siete-lagos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-del-adobe-en-catamarca","/baza-znaniy/ruta-del-adobe-en-catamarca","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"ruta-del-artesano-en-tucuman","/baza-znaniy/ruta-del-artesano-en-tucuman","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-del-olivo-san-juan","/baza-znaniy/ruta-del-olivo-san-juan","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-del-vino-en-la-patagonia","/baza-znaniy/ruta-del-vino-en-la-patagonia","HUMAN_REVIEW","P0","Fact checker + legal reviewer","backlog","sensitive_provenance_not_ready","content.json + publication-quality.ts"
"ruta-del-vino-en-san-juan","/baza-znaniy/ruta-del-vino-en-san-juan","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-del-vino-en-tucuman","/baza-znaniy/ruta-del-vino-en-tucuman","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"ruta-interlagos-san-juan","/baza-znaniy/ruta-interlagos-san-juan","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"rutas-de-tierra-del-fuego","/baza-znaniy/rutas-de-tierra-del-fuego","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"s-detmi-po-argentine","/baza-znaniy/s-detmi-po-argentine","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"sabores-de-chaco","/baza-znaniy/sabores-de-chaco","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"sabores-riojanos","/baza-znaniy/sabores-riojanos","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"salinas-grandes","/baza-znaniy/salinas-grandes","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"salinas-grandes-jujuy","/baza-znaniy/salinas-grandes-jujuy","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"salta","/baza-znaniy/salta","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"salta-kalchakskie-doliny-marshrut","/baza-znaniy/salta-kalchakskie-doliny-marshrut","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"salta-y-san-lorenzo","/baza-znaniy/salta-y-san-lorenzo","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"salto-encantado","/baza-znaniy/salto-encantado","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"saltos-del-mocona","/baza-znaniy/saltos-del-mocona","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"samyj-yuzhnyj-gorod-mira","/baza-znaniy/samyj-yuzhnyj-gorod-mira","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"san-antonio-de-areco","/baza-znaniy/san-antonio-de-areco","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"san-antonio-oeste","/baza-znaniy/san-antonio-oeste","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"san-huan","/baza-znaniy/san-huan","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"san-ignacio-mini","/baza-znaniy/san-ignacio-mini","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
"san-jose","/baza-znaniy/san-jose","KEEP","P1","Content editor","backlog","publication_gate_clean","content.json + publication-quality.ts"
"san-luis","/baza-znaniy/san-luis","KEEP","P2","Content editor","complete","publication_gate_clean","content.json + publication-quality.ts"
