"id","component_file","source_line","source_column","interaction_kind","http_method","endpoint_pattern","source_signals","test_evidence","confidence","route_patterns","route_count"
"87c8e3720436a520","src/components/knowledge-base/KbSearchBox.tsx","24","5","form_submit","POST","handler","<form onSubmit={onSubmit} role=""search"" className=""relative w-full"">","source_only","medium","/baza-znaniy|/baza-znaniy/razdel/[slug]","2"
"09faa02837e60a84","src/components/knowledge-base/KbSearchBox.tsx","35","9","ui_change","","","onChange={(e) => setValue(e.target.value)}","source_only","medium","/baza-znaniy|/baza-znaniy/razdel/[slug]","2"
"38352bd5570882c9","src/components/LocaleCurrencySwitcher.tsx","68","5","client_navigation","","dynamic","router.push(addLocalePrefix(pathname, code))","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"982828fa1c030de2","src/components/LocaleCurrencySwitcher.tsx","85","11","ui_click","","","onClick={() => { setTab(""language""); setSearch(""""); }}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"745f45b2976dabda","src/components/LocaleCurrencySwitcher.tsx","99","11","ui_click","","","onClick={() => { setTab(""currency""); setSearch(""""); }}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"b64dada4bce1900a","src/components/LocaleCurrencySwitcher.tsx","123","13","ui_change","","","onChange={(e) => setSearch(e.target.value)}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"dcdddc94cace912e","src/components/LocaleCurrencySwitcher.tsx","135","15","ui_click","","","onClick={() => selectLanguage(lang.code)}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"9cefdc49b1d4540a","src/components/LocaleCurrencySwitcher.tsx","205","7","ui_click","","","onClick={onSelect}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"4ab2557513a90b83","src/components/LocaleCurrencySwitcher.tsx","368","11","ui_click","","","onClick={() => setMobileOpen(true)}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"4c8cc5c1795e7d79","src/components/LocaleCurrencySwitcher.tsx","386","15","ui_click","","","onClick={() => setMobileOpen(false)}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"e7374f2ba0b0538c","src/components/LocaleCurrencySwitcher.tsx","404","19","ui_click","","","onClick={() => { setMobileOpen(false); window.setTimeout(() => mobileTriggerRef.current?.focus(), 0); }}","source_only","medium","/|/about|/account/update-password|/admin|/admin/analytics|/admin/analytics/funnels|/admin/content-freshness|/admin/content/documents|/admin/content/documents/[id]|/admin/content/documents/[id]/preview|/admin/content/forum|/admin/content/knowledge|…","159"
"d571a34540bd3288","src/components/map/ArgentinaMapFullscreenHub.tsx","114","7","client_navigation","","dynamic","router.replace(buildMapArgentinaPath(nextState), { scroll: false })","source_only","medium","/mapa-argentina","1"
"4f9e16802149896d","src/components/map/ArgentinaMapFullscreenHub.tsx","155","30","http_request","UNRESOLVED","/api/map/objects?[paramstoString]","fetch(`/api/map/objects?${params.toString()}`, { signal: controller.signal, })","source_only","high","/mapa-argentina","1"
"304506778ce98110","src/components/map/ArgentinaMapFullscreenHub.tsx","207","12","http_request","UNRESOLVED","/api/map/objects?[paramstoString]","fetch(`/api/map/objects?${params.toString()}`, { signal: controller.signal })","source_only","high","/mapa-argentina","1"
"e1756cd6a3ddc227","src/components/map/ArgentinaMapFullscreenHub.tsx","432","12","client_navigation","","dynamic","router.push(href)","source_only","medium","/mapa-argentina","1"
"5797c82714473d4c","src/components/map/ArgentinaMapFullscreenHub.tsx","588","11","ui_click","","","onClick={() => { setListOpen(false); setLocationStatus(""idle""); setLocationPanelOpen((open) => !open); }}","source_only","medium","/mapa-argentina","1"
"7509e3a9afe95868","src/components/map/ArgentinaMapFullscreenHub.tsx","604","11","ui_click","","","onClick={() => { setLocationPanelOpen(false); setListOpen((open) => !open); }}","source_only","medium","/mapa-argentina","1"
"6d053d187ae7bd09","src/components/map/ArgentinaMapFullscreenHub.tsx","635","15","ui_click","","","onClick={() => setLocationPanelOpen(false)}","source_only","medium","/mapa-argentina","1"
"144376d93b0c0b64","src/components/map/ArgentinaMapFullscreenHub.tsx","650","15","ui_click","","","onClick={requestCurrentLocation}","source_only","medium","/mapa-argentina","1"
"49465c0fef044885","src/components/map/ArgentinaMapFullscreenHub.tsx","663","15","ui_click","","","onClick={() => setLocationPanelOpen(false)}","source_only","medium","/mapa-argentina","1"
"d6f3ba6c872bf817","src/components/map/ArgentinaMapFullscreenHub.tsx","685","15","ui_click","","","onClick={() => setListOpen(false)}","source_only","medium","/mapa-argentina","1"
"adb65ade64b9e5bc","src/components/map/ArgentinaMapFullscreenHub.tsx","698","21","ui_click","","","onClick={() => { setListOpen(false); handleSelectObject(object); }}","source_only","medium","/mapa-argentina","1"
"1526180554f78b0d","src/components/map/ArgentinaMapLibreCanvas.tsx","61","13","ui_click","","","onClick={() => setInteractive(true)}","source_only","medium","/mapa-argentina","1"
"c801980d2b1b2464","src/components/map/MapCategoryFilters.tsx","42","11","ui_click","","","onClick={onSelectAll}","source_only","medium","/mapa-argentina","1"
"27ed41b15b711fde","src/components/map/MapCategoryFilters.tsx","50","11","ui_click","","","onClick={onClearAll}","source_only","medium","/mapa-argentina","1"
"ff09861f566a4e2d","src/components/map/MapCategoryFilters.tsx","58","11","ui_click","","","onClick={onReset}","source_only","medium","/mapa-argentina","1"
"b4c39175f7469288","src/components/map/MapCategoryFilters.tsx","73","15","ui_click","","","onClick={() => onToggle(kind)}","source_only","medium","/mapa-argentina","1"
"88701741be2f34bc","src/components/map/MapCategoryFilters.tsx","97","11","ui_click","","","onClick={() => onToggle(""route"")}","source_only","medium","/mapa-argentina","1"
"940b07b76473114d","src/components/map/MapControlsPanel.tsx","83","13","browser_capability","","navigator.clipboard.writeText","navigator.clipboard.writeText(window.location.href)","source_only","high","/mapa-argentina","1"
"b0f152c901ed4da5","src/components/map/MapControlsPanel.tsx","115","13","ui_click","","","onClick={handleShare}","source_only","medium","/mapa-argentina","1"
"9dd88d1cbce3403d","src/components/map/MapControlsPanel.tsx","128","13","ui_click","","","onClick={() => setMobileSheetOpen(true)}","source_only","medium","/mapa-argentina","1"
"067f475a359be97f","src/components/map/MapControlsPanel.tsx","162","11","ui_click","","","onClick={handleShare}","source_only","medium","/mapa-argentina","1"
"4fc686f0616c4dd7","src/components/map/MapControlsPanel.tsx","181","11","ui_click","","","onClick={() => setDesktopPanelOpen((open) => !open)}","source_only","medium","/mapa-argentina","1"
"48b79f722fed00ff","src/components/map/MapControlsPanel.tsx","203","13","ui_change","","","onChange={onSearchChange}","source_only","medium","/mapa-argentina","1"
"72366305c711d6a5","src/components/map/MapControlsPanel.tsx","215","17","ui_click","","","onClick={onSearchClear}","source_only","medium","/mapa-argentina","1"
"e7ca7a7ff6fdbfa9","src/components/map/MapControlsPanel.tsx","245","11","ui_change","","","onChange={onDiscoveryModeChange}","source_only","medium","/mapa-argentina","1"
"5a0253a12f86dc55","src/components/map/MapControlsPanel.tsx","253","11","ui_click","","","onClick={() => setLegendOpen((open) => !open)}","source_only","medium","/mapa-argentina","1"
"3a2fe0206b0752e2","src/components/map/MapControlsPanel.tsx","287","15","form_submit","POST","handler","<form onSubmit={(event) => { event.preventDefault(); onSearchSubmit(); }} className=""flex items-","source_only","medium","/mapa-argentina","1"
"03342721e53acd9f","src/components/map/MapControlsPanel.tsx","298","19","ui_change","","","onChange={(event) => onSearchChange(event.target.value)}","source_only","medium","/mapa-argentina","1"
"c290a3d09cf98975","src/components/map/MapControlsPanel.tsx","317","25","ui_click","","","onClick={() => onSelectSuggestion(item.id)}","source_only","medium","/mapa-argentina","1"
"a615b212e9bba3c4","src/components/map/MapControlsPanel.tsx","334","21","ui_click","","","onClick={onSearchClear}","source_only","medium","/mapa-argentina","1"
"579c54a25a26e503","src/components/map/MapControlsPanel.tsx","350","17","ui_change","","","onChange={onDiscoveryModeChange}","source_only","medium","/mapa-argentina","1"
"391a60987ecd2209","src/components/map/MapDiscoveryPresets.tsx","57","13","ui_click","","","onClick={() => onChange(mode)}","source_only","medium","/mapa-argentina","1"
"957a988da3914223","src/components/map/MapObjectCard.tsx","169","13","ui_click","","","onClick={(event) => { event.stopPropagation(); onClose(); }}","source_only","medium","/mapa-argentina","1"
"63a1d55ab004870c","src/components/map/MapObjectCard.tsx","226","19","ui_click","","","onClick={() => onSelectObjectId?.(nearby.id)}","source_only","medium","/mapa-argentina","1"
"2ffb588c1f82e977","src/components/map/MapObjectCard.tsx","262","19","ui_click","","","onClick={() => { selectFlightDestination(dest.iata); trackProductEvent(""airport_route_selected"", { entityType: ""airpor","source_only","medium","/mapa-argentina","1"
"d01bdd0fbafd5aa8","src/components/map/MapObjectCard.tsx","325","21","ui_click","","","onClick={() => onSelectObjectId?.(selectedDestination.mapObjectId)}","source_only","medium","/mapa-argentina","1"
"80da9755be61a1dd","src/components/map/MapObjectCard.tsx","332","21","ui_click","","","onClick={(event) => handleNavigation( event, buildFlightsSearchHref(object.airportDetails!.iata, selectedDesti","source_only","medium","/mapa-argentina","1"
"c9ba6a0c147ae244","src/components/map/MapObjectCard.tsx","378","17","ui_click","","","onClick={(event) => handleNavigation(event, tourCta.href)}","source_only","medium","/mapa-argentina","1"
"118f3375747161ab","src/components/map/MapObjectCard.tsx","389","19","ui_click","","","onClick={(event) => handleNavigation(event, primaryCta.href)}","source_only","medium","/mapa-argentina","1"
"2e770a50bec88ed2","src/components/map/MapObjectCard.tsx","402","19","ui_click","","","onClick={(event) => handleNavigation(event, articleCta.href)}","source_only","medium","/mapa-argentina","1"
"550aae80d49d6a15","src/components/map/MapSearchPanel.tsx","28","7","form_submit","POST","handler","<form onSubmit={(event) => { event.preventDefault(); onSubmit(); }} className={cn( ""flex min-h-11 items-center gap-2 rounded-x","source_only","medium","/mapa-argentina","1"
"81b3f83e6566c810","src/components/map/MapSearchPanel.tsx","42","11","ui_change","","","onChange={(event) => onChange(event.target.value)}","source_only","medium","/mapa-argentina","1"
"acd2661c6dc10624","src/components/map/MapSearchPanel.tsx","61","17","ui_click","","","onClick={() => { onChange(item.label); if (onSelectSuggestion) { onSelectSuggestion(item.id); } else { ","source_only","medium","/mapa-argentina","1"
"d6bb48e7134e74d9","src/components/map/MapStyleLayersControl.tsx","95","9","ui_click","","","onClick={() => setOpen((value) => !value)}","source_only","medium","/mapa-argentina","1"
"cdfb6d1a15fa21f7","src/components/map/MapStyleLayersControl.tsx","122","15","ui_click","","","onClick={() => setOpen(false)}","source_only","medium","/mapa-argentina","1"
"43a0f77373c6b0d4","src/components/map/MapStyleLayersControl.tsx","132","13","ui_click","","","onClick={onActivateTerrainPreset}","source_only","medium","/mapa-argentina","1"
"1123c7beac74bc7f","src/components/map/MapStyleLayersControl.tsx","162","19","ui_click","","","onClick={() => onThemeChange(themeId)}","source_only","medium","/mapa-argentina","1"
"41b9ccc0d46cd1d6","src/components/map/MapStyleLayersControl.tsx","189","19","ui_click","","","onClick={() => onToggleOverlay(layerId)}","source_only","medium","/mapa-argentina","1"
"e7dde462cab942fd","src/components/map/MapThematicLayersControl.tsx","71","9","ui_click","","","onClick={() => setOpen((value) => !value)}","source_only","medium","/mapa-argentina","1"
"7a293d230dffb01d","src/components/map/MapThematicLayersControl.tsx","100","19","ui_click","","","onClick={onClearThematic}","source_only","medium","/mapa-argentina","1"
"d73b697d9b7495e2","src/components/map/MapThematicLayersControl.tsx","108","17","ui_click","","","onClick={() => setOpen(false)}","source_only","medium","/mapa-argentina","1"
"94b74999d5ad5d05","src/components/map/MapThematicLayersControl.tsx","144","27","ui_click","","","onClick={() => available && onToggleThematic(layer.id)}","source_only","medium","/mapa-argentina","1"
"599af245b41331a9","src/components/marketplace/CatalogActiveFilterChips.tsx","33","11","ui_click","","","onClick={chip.onRemove}","source_only","medium","/excursions|/excursions/city/[citySlug]|/places|/tours|/tours/region/iguazu|/tours/region/patagonia","6"
"b4fd5f393dab8fad","src/components/marketplace/CatalogActiveFilterChips.tsx","44","11","ui_click","","","onClick={onClearAll}","source_only","medium","/excursions|/excursions/city/[citySlug]|/places|/tours|/tours/region/iguazu|/tours/region/patagonia","6"
"1bf1799c874507b3","src/components/marketplace/CatalogDepartureCalendarButton.tsx","36","9","ui_click","","","onClick={() => setOpen(true)}","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"00fc2f07121bfe34","src/components/marketplace/CatalogEmptyResults.tsx","39","27","ui_click","","","onClick={suggestion.onClick}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"554f3e06265640ff","src/components/marketplace/CatalogLazyLoadFooter.tsx","36","9","ui_click","","","onClick={onLoadMore}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"b8f62519ab7822c0","src/components/marketplace/CatalogToolbar.tsx","55","9","ui_click","","","onClick={() => onViewModeChange(""list"")}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"27e16ece93e2d476","src/components/marketplace/CatalogToolbar.tsx","69","9","ui_click","","","onClick={() => onViewModeChange(""grid"")}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"c07099cba5bbdd86","src/components/marketplace/CatalogToolbar.tsx","84","9","ui_click","","","onClick={() => onViewModeChange(""map"")}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"2cd5917a08177e44","src/components/marketplace/CatalogToolbar.tsx","137","13","ui_click","","","onClick={() => onSortChange(option.value)}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"e3b58d55a3711fea","src/components/marketplace/CatalogToolbar.tsx","173","23","ui_click","","","onClick={() => onSortChange(option.value)}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"8d16de289bb77528","src/components/marketplace/CatalogToolbar.tsx","196","13","ui_click","","","onClick={onResetFilters}","source_only","medium","/excursions|/excursions/city/[citySlug]|/tours|/tours/region/iguazu|/tours/region/patagonia","5"
"4d537958beef7711","src/components/marketplace/DateRangePicker.tsx","92","11","ui_click","","","onClick={() => setMonth(subMonths(month, 1))}","source_only","medium","/","1"
"ed251b7959f8adae","src/components/marketplace/DateRangePicker.tsx","122","11","ui_click","","","onClick={() => setMonth(addMonths(month, 1))}","source_only","medium","/","1"
"976025bfb6d7341a","src/components/marketplace/DateRangePicker.tsx","135","13","ui_click","","","onClick={() => { const range = getPresetRange(p.id); if (range) { onChange(range.from, range.to); setMonth(range.from); ","source_only","medium","/","1"
"7c700ba76cb538d9","src/components/marketplace/DateRangePicker.tsx","150","67","ui_click","","","onClick={onClear}","source_only","medium","/","1"
"15d70ef3db507c47","src/components/marketplace/DateRangePicker.tsx","153","47","ui_click","","","onClick={onApply}","source_only","medium","/","1"
"5f63e4645c65d009","src/components/marketplace/FilterPopover.tsx","129","9","ui_click","","","onClick={handleClear}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"d71a883ae7b2e6b0","src/components/marketplace/FilterPopover.tsx","133","59","ui_click","","","onClick={handleApply}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"5095ea49924e7784","src/components/marketplace/FilterPopover.tsx","172","21","ui_change","","","onChange={() => onToggle(item.level)}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"aebd1943dc448785","src/components/marketplace/FilterPopover.tsx","206","21","ui_change","","","onChange={() => onToggle(label)}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"6712d51c22c1b40d","src/components/marketplace/FilterScrollRow.tsx","99","13","ui_click","","","onClick={() => scrollBy(-220)}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"1345d9c179f5c606","src/components/marketplace/FilterScrollRow.tsx","131","13","ui_click","","","onClick={() => scrollBy(220)}","source_only","medium","/excursions|/excursions/city/[citySlug]","2"
"71fefc2cb8e8bd56","src/components/marketplace/HomeMultiSearch.tsx","128","13","ui_click","","","onClick={() => selectTab(tab)}","source_only","medium","/","1"
"54e58afd4419f6a6","src/components/marketplace/HomeMultiSearch.tsx","129","13","ui_keydown","","","onKeyDown={(event) => handleTabKeyDown(event, tab)}","source_only","medium","/","1"
"50720ee6f59f74ff","src/components/marketplace/MarketplaceHome.tsx","288","23","ui_click","","","onClick={() => setFilters(getDefaultFilters(currency, tours))}","source_only","medium","/","1"
"b60d1345fe1911fc","src/components/marketplace/MarketplaceHome.tsx","610","11","client_navigation","","dynamic","router.push( hasCriteria ? buildCatalogFilterHref(filters, ""recommended"", currency, tours) : ""/tours"", )","source_only","medium","/","1"
"77e343b4642cbc81","src/components/marketplace/MarketplaceHome.tsx","635","52","ui_change","","","onChange={setFilters}","source_only","medium","/","1"
"b6a7f0096293a966","src/components/marketplace/MarketplaceTourCard.tsx","179","32","client_navigation","","dynamic","router.push(organizerHref)","source_only","medium","/admin/content/documents/[id]/preview|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/guide/[slug]|/immigration/[slug]|/organizer/articles/[id]/preview|/organizers/[slug]|/places/[slug]|…","16"
"3ea9c7a25719e759","src/components/marketplace/MarketplaceTourCard.tsx","179","17","ui_click","","","onClick={() => router.push(organizerHref)}","source_only","medium","/admin/content/documents/[id]/preview|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/guide/[slug]|/immigration/[slug]|/organizer/articles/[id]/preview|/organizers/[slug]|/places/[slug]|…","16"
"818953c39e4796a3","src/components/marketplace/MarketplaceTourCard.tsx","299","9","ui_click","","","onClick={() => trackTourCardClick({ slug: tour.slug, title: tour.title })}","source_only","medium","/admin/content/documents/[id]/preview|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/guide/[slug]|/immigration/[slug]|/organizer/articles/[id]/preview|/organizers/[slug]|/places/[slug]|…","16"
"49bacf77c9bfdf8b","src/components/marketplace/SearchBlock.tsx","44","7","ui_click","","","onClick={onClick}","source_only","medium","/","1"
"2798a5ddd6efbb2b","src/components/marketplace/SearchBlock.tsx","65","9","ui_click","","","onClick={() => onSelect(destination.label)}","source_only","medium","/","1"
"bc5e3feed7edf0ac","src/components/marketplace/SearchBlock.tsx","223","19","ui_click","","","onClick={clearDestination}","source_only","medium","/","1"
"b7e5ae199ab6415d","src/components/marketplace/SearchBlock.tsx","246","19","ui_change","","","onChange={(e) => { destInteractedRef.current = true; onQueryChange(e.target.value); }}","source_only","medium","/","1"
"3d993f9fa7002164","src/components/marketplace/SearchBlock.tsx","258","21","ui_click","","","onClick={() => onQueryChange("""")}","source_only","medium","/","1"
"f1b19ddf85c13684","src/components/marketplace/SearchBlock.tsx","271","17","ui_click","","","onClick={handleNearMe}","source_only","medium","/","1"
"ed8aade2e68843ec","src/components/marketplace/SearchBlock.tsx","369","30","ui_click","","","onClick={clearDates}","source_only","medium","/","1"
"7cb702bb5eb45bc3","src/components/marketplace/SearchBlock.tsx","386","15","ui_change","","","onChange={(f, t) => { setDraftFrom(f); setDraftTo(t); }}","source_only","medium","/","1"
"e10fd57b1732b7de","src/components/marketplace/SearchBlock.tsx","408","11","ui_click","","","onClick={(e) => { e.preventDefault(); onSearch(); }}","source_only","medium","/","1"
"954163ab55ec625d","src/components/marketplace/sidebar-filter-ui.tsx","177","7","ui_click","","","onClick={onClick}","source_only","medium","/excursions/[slug]|/organizer/tours/[id]/edit|/organizer/tours/[id]/preview|/tours/[slug]","4"
"c4a70c32048ac7e9","src/components/marketplace/TourCardDepartureSchedule.tsx","51","13","ui_click","","","onClick={(event) => { event.preventDefault(); event.stopPropagation(); onMoreDatesClick(); }}","source_only","medium","/admin/content/documents/[id]/preview|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/guide/[slug]|/immigration/[slug]|/organizer/articles/[id]/preview|/organizers/[slug]|/places/[slug]|…","16"
"4b19adfa04166ca2","src/components/marketplace/TourCardGallery.tsx","107","13","ui_click","","","onClick={(e) => goTo(index - 1, e)}","source_only","medium","/admin/content/documents/[id]/preview|/baza-znaniy/[slug]|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/excursions|/excursions/[slug]|/excursions/city/[citySlug]|/excursions/guide/[guideId]|…","21"
"b8f305380813af18","src/components/marketplace/TourCardGallery.tsx","115","13","ui_click","","","onClick={(e) => goTo(index + 1, e)}","source_only","medium","/admin/content/documents/[id]/preview|/baza-znaniy/[slug]|/blog|/blog/[slug]|/blog/author/[slug]|/blog/hub/[hubId]|/destinations/[slug]|/embed/tours|/excursions|/excursions/[slug]|/excursions/city/[citySlug]|/excursions/guide/[guideId]|…","21"
"1e95df28282d6d47","src/components/marketplace/ToursCatalog.tsx","166","5","client_navigation","","dynamic","router.replace(qs ? `${catalogBasePath}?${qs}` : catalogBasePath, { scroll: false })","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"f555984272f3ef29","src/components/marketplace/ToursCatalog.tsx","306","19","ui_change","","","onChange={handleFiltersChange}","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"8be91b1218e336b1","src/components/marketplace/ToursCatalog.tsx","311","62","ui_change","","","onChange={handleFiltersChange}","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"6fa6c79b37ebe74b","src/components/marketplace/ToursCatalog.tsx","335","15","ui_click","","","onClick={() => setFilters((current) => ({ ...current, organizerSlug: """" })) }","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"55b2a3e7ff789bd1","src/components/marketplace/ToursCatalog.tsx","351","15","ui_click","","","onClick={() => setFilters((current) => ({ ...current, organizerSlug: """" })) }","source_only","medium","/tours|/tours/region/iguazu|/tours/region/patagonia","3"
"59a1a620ff6b3cab","src/components/messages/ConversationPanel.tsx","380","13","ui_change","","","onChange={(event) => setDraft(event.target.value)}","source_only","medium","/organizer/bookings/[id]|/profile/bookings/[id]","2"
"b0c672273bc8e689","src/components/messages/ConversationPanel.tsx","385","13","ui_keydown","","","onKeyDown={(event) => { if (event.key === ""Enter"" && !event.shiftKey) { event.preventDefault(); if (canSend) void handleSend(); ","source_only","medium","/organizer/bookings/[id]|/profile/bookings/[id]","2"
"c078fff30062fa7c","src/components/messages/ConversationPanel.tsx","400","13","ui_click","","","onClick={() => void handleSend()}","source_only","medium","/organizer/bookings/[id]|/profile/bookings/[id]","2"
"995483e5cd12b591","src/components/messages/MessagesInboxView.tsx","81","7","ui_click","","","onClick={onSelect}","source_only","medium","/organizer/messages|/profile/messages","2"
"695adba79615c767","src/components/messages/MessagesInboxView.tsx","402","9","client_navigation","","[basePath]?thread=[id]","router.replace(`${basePath}?thread=${thread.id}`)","source_only","high","/organizer/messages|/profile/messages","2"
"b79f7eb1dbdf7b41","src/components/messages/MessagesInboxView.tsx","424","5","client_navigation","","[basePath]?thread=[id]","router.replace(`${basePath}?thread=${thread.id}`)","source_only","high","/organizer/messages|/profile/messages","2"
"102c0d2a64f6c5b7","src/components/messages/MessagesInboxView.tsx","455","17","ui_change","","","onChange={(event) => setSelectedBookingId(event.target.value)}","source_only","medium","/organizer/messages|/profile/messages","2"
"69bf7bab8696b9d5","src/components/messages/MessagesInboxView.tsx","496","15","ui_change","","","onChange={(event) => setNewMessage(event.target.value)}","source_only","medium","/organizer/messages|/profile/messages","2"
"c96cba38ffadd5e0","src/components/messages/MessagesInboxView.tsx","505","50","ui_click","","","onClick={handleStartThread}","source_only","medium","/organizer/messages|/profile/messages","2"
"a5b1ce66ef3c6286","src/components/messages/MessagesInboxView.tsx","534","19","client_navigation","","[basePath]?thread=[id]","router.replace(`${basePath}?thread=${thread.id}`, { scroll: false })","source_only","high","/organizer/messages|/profile/messages","2"
"c04fdd5d8a9d5531","src/components/messages/MessagesInboxView.tsx","558","21","ui_click","","","onClick={() => { setActiveThreadId(null); router.replace(basePath, { scroll: false }); }}","source_only","medium","/organizer/messages|/profile/messages","2"
"48e882d74a553b2c","src/components/messages/MessagesInboxView.tsx","560","23","client_navigation","","dynamic","router.replace(basePath, { scroll: false })","source_only","medium","/organizer/messages|/profile/messages","2"
"2050670c08b7480b","src/components/messages/MessagesInboxView.tsx","620","21","ui_change","","","onChange={(event) => setDraft(event.target.value)}","source_only","medium","/organizer/messages|/profile/messages","2"
"0ffde77a636fa476","src/components/messages/MessagesInboxView.tsx","628","21","ui_click","","","onClick={handleSend}","source_only","medium","/organizer/messages|/profile/messages","2"
"56cf23797b41bec7","src/components/mobility/MobilityCatalogClient.tsx","60","5","http_request","UNRESOLVED","/api/mobility/catalog?vertical=[vertical]&marketId=[marketId]","fetch(`/api/mobility/catalog?vertical=${encodeURIComponent(vertical)}&marketId=${encodeURIComponent(marketId)}`, { signal: controller.signal })","source_only","high","/car-rental|/mobility|/transfers","3"
"6e571737a988d6a4","src/components/mobility/MobilityCatalogClient.tsx","103","11","http_request","POST","/api/mobility/handoff","fetch(""/api/mobility/handoff"", { method: ""POST"", headers: { ""Content-Type"": ""application/json"" }, body: JSON.stringify({ providerId, vertical, marketId, operation","source_only","high","/car-rental|/mobility|/transfers","3"
"32600b76a0216d13","src/components/mobility/MobilityCatalogClient.tsx","124","30","http_request","POST","/api/mobility/requests","fetch(""/api/mobility/requests"", { method: ""POST"", headers: { ""Content-Type"": ""application/json"", ""Idempotency-Key"": idempotencyKeyRef.current, ","source_only","high","/car-rental|/mobility|/transfers","3"
"b60748e2dcc5d63b","src/components/mobility/MobilityCatalogClient.tsx","215","23","ui_click","","","onClick={() => void handoff(provider.providerId, action.href)}","source_only","medium","/car-rental|/mobility|/transfers","3"
"60f2e410e93504b6","src/components/mobility/MobilityCatalogClient.tsx","245","42","ui_click","","","onClick={() => selectOffer(offer)}","source_only","medium","/car-rental|/mobility|/transfers","3"
"b54d7f54c012dde1","src/components/mobility/MobilityCatalogClient.tsx","253","9","form_submit","POST","handler","<form onSubmit={submitRequest} onChange={() => { if (sendingRef.current) return; idempotencyKeyRef.current = null; operation","source_only","medium","/car-rental|/mobility|/transfers","3"
